State_Name,County_Name,Census_2010,Estimates_Base,Estimate_2010,Estimate_2011,Estimate_2012,Estimate_2013,Estimate_2014,Estimate_2015,Estimate_2016,Estimate_2017,Estimate_2018,Estimate_2019,Land_Area,Population_Density,Wikipedia_URL,Wikipedia_ID,County_Coordinates,Area_Water,Area_Total,Time_Zones,Time_Zones_Summer_DST,Founded,Seat,Website,Congressional_Districts,Largest_Cities,Named_For,County,Largest_Township,Area_Codes,FIPS_Codes,Largest_Community,GNIS_Feature_IDs,Incorporated,Largest_Village,County_Seat,Parish,Regions,Government_Mayor,Elevation,Mottos,Government_Type,ZIP_Codes,Independent_City,Nicknames,Largest_Borough,Highest_Elevation,Designated,Government_Body,Boroughs,Demonyms,Established,Government_Commissioner,Metro_Area,Area_Independent_City,Shire_Town,State_Routes,Area_Rank,Interstates,Settled,U_S_Routes,Largest_Municipality,Waterways,Government_Vice_Mayor,Indiana_House_Of_Representatives_Districts,Largest_CDP,Airports,Area_Percentage,Area_Metro,City,Government_State_Senate,Public_Transit,Government_District_Attorney,Area_County,Area_Rank_Region,GDP,Indiana_Senate_Districts,Incorporated_As_Town,GDP_2018,Government_Council,Incorporated_As_City,CSA,Government_Manager,Government_President,Incorporated_Municipalities,County_Seat_And_Largest_City,Government_County_Board,ZIP_Code_Prefixes,Metro,Metropolitan_Area,Incorporated_Cities,Government_Board_President,Pre_Incorporation_County,Government_County_Administrator,Primary_Airport,Parish_Seat,Government_Supervisors,Formed,Government_Assembly_Members,Zip_Code,South_Shore_Line_Stations,Government_Executive,City_And_County,Amtrak_Stations,Southern_Portion_Summer_DST,West_Wendover,Lowest_Elevation,Government_US_House,Kenton_Unofficially,Nara_Visa_Unofficially,Northern_Portion_Summer_DST,Southern_Portion,Lowest_Elevation_At_Lake_Michigan,Consolidated,Organized,GDP_Per_Capita,Northern_Portion,West_Wendover_Summer_DST,ZIP,Nara_Visa_Unofficially_Summer_DST,Secondary_Airport,Commuter_Rail,Kenton_Unofficially_Summer_DST,Major_Airport,Elevation_Mean,Government_Chief_Executive_Officer,Founded_By,Government_State_Reps,Existed,Government_Governing_Body,Major_Waterways,Area_Land_CDP,South_Of_Salmon_River_Summer_DST,Abolished,GNIS_ID,Area_Consolidated_City_County,Government_Comptroller,Area_City,Most_Of_County,Type,Western_Portion_Summer_DST,Incorporated_Independent_City,Rapid_Transit,Area_Unified_Borough,Re_Organized,Nan_Summer_DST,Western_Part_Of_County_Summer_DST,Geocode,Government_US_Rep,Government_Delegate,Government_State_Assemblyman,Southern_Fifth,Southern_Fifth_Summer_DST,Government_President_Board_Of_Aldermen,Government_City_Attorney,Most_Of_County_Summer_DST,Eastern_Part_Of_County,Eastern_Portion_Summer_DST,Government_County_Council,Created,Eastern_Portion,Area_Urban,Western_Portion,Government_Virginia_Senate,Interstate_And_US_Routes,Government_Board_Of_County_Commissioners,Government_Administrative_Officer,Area_State_Capital_City_And_Borough,Primary,Highways_Freeways,Home_Rule_City,Largest_Settlement,Northwestern,Government_Houses_Of_Delegates,Named,Government_Alaska_House,Government_United_States_Representatives,Founded_Date,Area_Water_CDP,Borough_Seat,Government_Commissioner_Of_Revenue,U_S_And_State_Routes,Area_City_And_County,Dimensions_Width,Reference_No,Area_Urban_CDP,Government_US_Senate,Historic_Colony,Area_Borough,Northwestern_Summer_DST,American,Mission,Colonized,Districts,North_Of_Salmon_River_Summer_DST,Borough_Created,Government_Council_Chair,South_Of_Salmon_River,Area_State_Capital_And_Consolidated_City_County,Area_Density,Highest_Elevation_SW_Galena_Twp,North_Of_Salmon_River,Government_Alaska_Senate,Chartered,State_Highways,Largest_Place,Dimensions_Length,English,Primary_Summer_DST,Western_Part_Of_County,ZIP_Code_Format,Government_Treasurer
Tennessee,Hardeman County,27253,27245,27169,26869.0,26612.0,26360.0,25989.0,25817.0,25584.0,25488.0,25276.0,25050,1730.0,41/sq mi (16/km2),"https://en.wikipedia.org/wiki/Hardeman_County,_Tennessee",,35°12′N 89°00′W / 35.2°N 89°W,,,,,1823,Bolivar,,,,Thomas J. Hardeman[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,Hardin County,26026,26008,26050,25869.0,25962.0,25925.0,25801.0,25754.0,25740.0,25738.0,25693.0,25652,1490.0,45/sq mi (17/km2),"https://en.wikipedia.org/wiki/Hardin_County,_Tennessee",,35°12′N 88°11′W / 35.2°N 88.19°W,,,,,1819,Savannah,,,,"Joseph Hardin, Sr.[1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,Hawkins County,56833,56826,56870,56621.0,56560.0,56696.0,56481.0,56370.0,56565.0,56620.0,56713.0,56786,1260.0,117/sq mi (45/km2),"https://en.wikipedia.org/wiki/Hawkins_County,_Tennessee",,36°26′N 82°57′W / 36.44°N 82.95°W,,,,,1787[1],Rogersville,www.hawkinscountytn.gov,,,Benjamin Hawkins[2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,Haywood County,18787,18807,18812,18546.0,18276.0,18234.0,18235.0,18036.0,17822.0,17607.0,17347.0,17304,1380.0,35/sq mi (14/km2),"https://en.wikipedia.org/wiki/Haywood_County,_Tennessee",,35°35′N 89°17′W / 35.58°N 89.29°W,,,,,1823,Brownsville,Haywood County,,,John Haywood[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,Henderson County,27769,27780,27788,28039.0,28082.0,28042.0,28093.0,28078.0,27855.0,27851.0,27983.0,28117,1300.0,53/sq mi (20/km2),"https://en.wikipedia.org/wiki/Henderson_County,_Tennessee",,35°39′N 88°23′W / 35.65°N 88.39°W,,,,,1821,Lexington,hendersoncountytn.gov,,,James Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,Henry County,32330,32349,32398,32440.0,32377.0,32250.0,32245.0,32127.0,32232.0,32380.0,32336.0,32345,1460.0,58/sq mi (22/km2),"https://en.wikipedia.org/wiki/Henry_County,_Tennessee",,36°20′N 88°18′W / 36.33°N 88.3°W,,,,,1821,Paris,henryco.com,,,Patrick Henry[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,Hickman County,24690,24690,24647,24364.0,24192.0,24207.0,24465.0,24373.0,24666.0,24839.0,25007.0,25178,1590.0,40/sq mi (20/km2),"https://en.wikipedia.org/wiki/Hickman_County,_Tennessee",,35°48′N 87°28′W / 35.8°N 87.47°W,,,,,1807,Centerville,hickmanco.com,,,"Edwin Hickman, explorer[1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,Houston County,8426,8429,8451,8347.0,8424.0,8276.0,8221.0,8124.0,8101.0,8158.0,8234.0,8201,500.0,42/sq mi (16/km2),"https://en.wikipedia.org/wiki/Houston_County,_Tennessee",,36°17′N 87°43′W / 36.28°N 87.71°W,,,,,1871[1],Erin,www.houstoncochamber.com,,,Sam Houston[2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,Humphreys County,18538,18535,18558,18403.0,18287.0,18244.0,18147.0,18157.0,18383.0,18503.0,18551.0,18582,1380.0,35/sq mi (14/km2),"https://en.wikipedia.org/wiki/Humphreys_County,_Tennessee",,36°02′N 87°46′W / 36.03°N 87.77°W,,,,,1809,Waverly,www.humphreystn.com,,,Parry Wayne Humphreys[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,Jackson County,11638,11634,11625,11558.0,11595.0,11561.0,11524.0,11534.0,11611.0,11702.0,11777.0,11786,800.0,38/sq mi (15/km2),"https://en.wikipedia.org/wiki/Jackson_County,_Tennessee",,36°22′N 85°40′W / 36.36°N 85.67°W,,,,,1801,Gainesboro,www.jacksoncotn.com,,,Andrew Jackson[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,Jefferson County,51407,51668,51714,51908.0,52300.0,52134.0,52408.0,53011.0,53148.0,53730.0,54012.0,54495,710.0,195/sq mi (75/km2),"https://en.wikipedia.org/wiki/Jefferson_County,_Tennessee",,36°03′N 83°27′W / 36.05°N 83.45°W,,,,,"June 11, 1792",Dandridge,jeffersoncountytn.gov,"1st, 2nd",,Thomas Jefferson[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,Johnson County,18244,18240,18286,18223.0,18159.0,18014.0,17935.0,17842.0,17759.0,17603.0,17774.0,17788,770.0,61/sq mi (24/km2),"https://en.wikipedia.org/wiki/Johnson_County,_Tennessee",,36°28′N 81°52′W / 36.46°N 81.86°W,,,,,1836,Mountain City,,,,"Thomas Johnson, early settler[1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,Knox County,432226,432260,432938,436776.0,440791.0,444314.0,447903.0,451297.0,456089.0,461565.0,466258.0,470313,1320.0,850/sq mi (330/km2),"https://en.wikipedia.org/wiki/Knox_County,_Tennessee",,35°59′N 83°56′W / 35.99°N 83.94°W,,,,,"June 11, 1792",Knoxville,knoxcounty.org,,,Henry Knox[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,Lake County,7832,7832,7827,7793.0,7715.0,7713.0,7680.0,7602.0,7531.0,7451.0,7407.0,7016,430.0,47/sq mi (18/km2),"https://en.wikipedia.org/wiki/Lake_County,_Tennessee",,36°20′N 89°29′W / 36.34°N 89.49°W,,,,,1870,Tiptonville,www.lakecountytn.com,,,Reelfoot Lake[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,Lauderdale County,27815,27822,27721,27701.0,27694.0,27573.0,27357.0,26903.0,25320.0,26093.0,25997.0,25633,1220.0,59/sq mi (23/km2),"https://en.wikipedia.org/wiki/Lauderdale_County,_Tennessee",,35°46′N 89°38′W / 35.76°N 89.63°W,,,,,1835,Ripley,lauderdalecountytn.org,,,James Lauderdale[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,Lawrence County,41869,41856,41967,42162.0,42154.0,42028.0,42304.0,42592.0,43056.0,43388.0,43771.0,44142,1600.0,68/sq mi (26/km2),"https://en.wikipedia.org/wiki/Lawrence_County,_Tennessee",,35°13′N 87°23′W / 35.22°N 87.39°W,,,,,1817,Lawrenceburg,www.lawrencecountytn.gov,,,James Lawrence[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,Lewis County,12161,12170,12173,12146.0,11942.0,11994.0,11886.0,11875.0,11891.0,12025.0,12074.0,12268,730.0,43/sq mi (17/km2),"https://en.wikipedia.org/wiki/Lewis_County,_Tennessee",,35°31′N 87°29′W / 35.52°N 87.49°W,,,,,"December 23, 1843",Hohenwald,www.lewiscountytn.com,,,Meriwether Lewis[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,Lincoln County,33361,33354,33382,33387.0,33379.0,33499.0,33443.0,33609.0,33564.0,33892.0,34189.0,34366,1500.0,58/sq mi (22/km2),"https://en.wikipedia.org/wiki/Lincoln_County,_Tennessee",,35°08′N 86°35′W / 35.14°N 86.59°W,,,,,1809,Fayetteville,www.lincolncountytngov.com,,,Benjamin Lincoln[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,Loudon County,48556,48561,48710,49188.0,49823.0,50386.0,50586.0,50916.0,51373.0,52260.0,53082.0,54068,590.0,212/sq mi (82/km2),"https://en.wikipedia.org/wiki/Loudon_County,_Tennessee",,35°44′N 84°19′W / 35.73°N 84.31°W,,,,,1870,Loudon,www.loudoncounty-tn.gov,,,Fort Loudoun[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,McMinn County,52266,52287,52176,52335.0,52441.0,52431.0,52675.0,52502.0,52700.0,52931.0,53336.0,53794,1100.0,122/sq mi (47/km2),"https://en.wikipedia.org/wiki/McMinn_County,_Tennessee",,35°25′N 84°37′W / 35.42°N 84.62°W,,,,,1819,Athens,mcminncountytn.gov,,,Joseph McMinn[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,McNairy County,26075,26082,26066,26077.0,26142.0,26035.0,26032.0,25864.0,25832.0,26001.0,25830.0,25694,1460.0,46/sq mi (18/km2),"https://en.wikipedia.org/wiki/McNairy_County,_Tennessee",,35°11′N 88°34′W / 35.18°N 88.56°W,,,,,"October 8, 1823",Selmer,www.mcnairycountytn.com,,,John McNairy[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,Macon County,22248,22226,22237,22455.0,22488.0,22637.0,22919.0,23076.0,23340.0,23905.0,24289.0,24602,800.0,72/sq mi (28/km2),"https://en.wikipedia.org/wiki/Macon_County,_Tennessee",,36°32′N 86°01′W / 36.53°N 86.01°W,,,,,1842,Lafayette,maconcountytn.gov,,,Nathaniel Macon[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,Madison County,98294,98303,98249,98084.0,98505.0,98730.0,98134.0,97569.0,97478.0,97491.0,97603.0,97984,1440.0,176/sq mi (68/km2),"https://en.wikipedia.org/wiki/Madison_County,_Tennessee",,35°37′N 88°50′W / 35.61°N 88.84°W,,,,,1821,Jackson,www.co.madison.tn.us,,,James Madison[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,Marion County,28237,28222,28220,28099.0,28226.0,28326.0,28405.0,28397.0,28383.0,28406.0,28598.0,28907,1290.0,57/sq mi (22/km2),"https://en.wikipedia.org/wiki/Marion_County,_Tennessee",,35°08′N 85°37′W / 35.13°N 85.61°W,,,,,1817,Jasper,www.marioncountytn.net,,,Francis Marion[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,Marshall County,30617,30611,30687,30848.0,30971.0,31140.0,31287.0,31590.0,32035.0,33020.0,33806.0,34375,970.0,82/sq mi (32/km2),"https://en.wikipedia.org/wiki/Marshall_County,_Tennessee",,35°28′N 86°46′W / 35.47°N 86.77°W,,,,,"February 20, 1836",Lewisburg,marshallcountytn.com,,,John Marshall[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,Maury County,80956,80932,81172,81528.0,82054.0,83618.0,85384.0,87425.0,89556.0,92237.0,94273.0,96387,1590.0,147/sq mi (57/km2),"https://en.wikipedia.org/wiki/Maury_County,_Tennessee",,35°37′N 87°05′W / 35.62°N 87.08°W,,,,,1807,Columbia,www.maurycounty-tn.gov,"4th, 7th",,Abram Poindexter Maury[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,Meigs County,11753,11766,11792,11687.0,11668.0,11659.0,11703.0,11804.0,11953.0,12042.0,12297.0,12422,510.0,60/sq mi (20/km2),"https://en.wikipedia.org/wiki/Meigs_County,_Tennessee",,35°31′N 84°49′W / 35.51°N 84.81°W,,,,,1836,Decatur,www.meigstn.com,,,Return J. Meigs[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,Monroe County,44519,44498,44610,44903.0,45095.0,45228.0,45391.0,45625.0,45848.0,46035.0,46269.0,46545,1650.0,70/sq mi (30/km2),"https://en.wikipedia.org/wiki/Monroe_County,_Tennessee",,35°27′N 84°15′W / 35.45°N 84.25°W,,,,,"November 13, 1819",Madisonville,www.monroetn.com,,,James Monroe[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,Montgomery County,172331,172362,173159,176504.0,184782.0,184252.0,189005.0,192398.0,194424.0,199771.0,205312.0,208993,1400.0,371/sq mi (143/km2),"https://en.wikipedia.org/wiki/Montgomery_County,_Tennessee",,36°30′N 87°23′W / 36.5°N 87.38°W,,,,,1796,Clarksville,mcgtn.org,,,John Montgomery[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,Moore County,6362,6342,6330,6367.0,6289.0,6274.0,6285.0,6261.0,6293.0,6391.0,6457.0,6488,330.0,49/sq mi (19/km2),"https://en.wikipedia.org/wiki/Moore_County,_Tennessee",,35°17′N 86°22′W / 35.28°N 86.36°W,,,,,1871,Lynchburg,Government & Education Services,,,"William Moore, state legislator[1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,Morgan County,21987,21986,22019,21998.0,21892.0,21673.0,21699.0,21494.0,21741.0,21555.0,21534.0,21403,1350.0,42/sq mi (16/km2),"https://en.wikipedia.org/wiki/Morgan_County,_Tennessee",,36°08′N 84°38′W / 36.13°N 84.64°W,,,,,1817,Wartburg,www.morgancountytn.gov,,,Daniel Morgan[1],,,,,Coalfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,Obion County,31807,31807,31822,31675.0,31310.0,31017.0,30828.0,30561.0,30547.0,30375.0,30274.0,30069,1410.0,58/sq mi (22/km2),"https://en.wikipedia.org/wiki/Obion_County,_Tennessee",,36°22′N 89°09′W / 36.36°N 89.15°W,,,,,1824[1],Union City,www.obioncounty.org,,,Obion River[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,Overton County,22083,22082,22092,22165.0,22164.0,21969.0,21951.0,22067.0,21964.0,21998.0,22068.0,22241,1120.0,51/sq mi (20/km2),"https://en.wikipedia.org/wiki/Overton_County,_Tennessee",,36°20′N 85°17′W / 36.34°N 85.29°W,,,,,September 1806,Livingston,www.overtoncountytn.com,,,John Overton[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
